key,開催日,開催場,開催回,クラス,クラス特徴,着順,枠番,馬番,馬名,性,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,賞金,芝ダート,距離,天候,馬場
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),6,1,2,ステラリア,牝,3,55,武豊,2:01.7,クビ,11-12-12-12,35.7,38.1,9.0,490(+8),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),7,5,10,アールドヴィーヴル,牝,3,55,松山弘平,2:01.8,クビ,3-3-3-3,36.7,23.6,6.0,434(+4),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),7,8,15,アナザーリリック,牝,3,55,津村明秀,2:01.8,同着,9-8-7-7,36.3,35.8,8.0,490(+8),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),9,8,16,ミスフィガロ,牝,3,55,藤岡康太,2:02.0,1.1/4,13-13-12-12,36.0,72.3,12.0,420(+4),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),10,2,4,ソダシ,牝,3,55,吉田隼人,2:02.1,1/2,2-2-2-2,37.3,1.9,1.0,474(+2),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),11,1,1,スルーセブンシーズ,牝,3,55,大野拓弥,2:02.3,1,4-4-3-4,37.1,30.2,7.0,430(0),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),12,4,7,サルファーコスモス,牝,3,55,川田将雅,2:02.4,1/2,7-8-7-7,36.9,49.4,11.0,468(+2),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),13,6,11,ユーバーレーベン,牝,3,55,Ｍ．デム,2:02.7,1.3/4,15-15-14-14,36.3,10.6,5.0,464(+2),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),14,4,8,エンスージアズム,牝,3,55,岩田望来,2:02.7,クビ,13-14-14-14,36.4,256.9,16.0,430(+6),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),15,2,3,クールキャット,牝,3,55,和田竜二,2:04.3,10,7-7-7-9,38.8,96.5,13.0,514(-10),,芝,2000m,晴,良
202109040411,2021年10月17日,阪神,4回4日目,3歳オープン,(国際) 牝(指)(馬齢),16,7,13,ホウオウイクセル,牝,3,55,丸田恭介,2:04.5,1,16-15-16-16,37.8,178.7,14.0,428(-8),,芝,2000m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),1,3,5,アンセッドヴァウ,セ,4,54,池添謙一,1:52.1,,10-10-9-4,37.9,21.3,9.0,470(-2),"1,855.7",ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),2,5,10,ミステリオーソ,牡,4,56,吉田隼人,1:52.3,3/4,13-13-13-10,37.4,7.5,3.0,484(+4),740.2,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),3,2,3,ユアヒストリー,牡,3,53,松山弘平,1:52.3,ハナ,14-13-13-7,37.7,4.4,2.0,452(0),465.1,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),4,4,8,シハーブ,牡,5,55,ルメール,1:52.6,2,5-4-3-2,39.0,2.8,1.0,546(0),270.0,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),5,8,15,ローレルリーベ,牡,7,52,川島信二,1:52.7,1/2,11-11-11-8,38.1,261.4,15.0,508(-18),182.0,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),6,3,6,エクレアスパークル,牡,7,55,和田竜二,1:52.9,1.1/4,7-7-5-4,39.0,18.7,8.0,478(+4),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),7,6,12,ナンヨープランタン,牡,6,55,武豊,1:53.5,3.1/2,12-11-11-10,38.8,11.1,5.0,460(-4),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),8,7,14,タイセイアゲイン,牡,3,53,松若風馬,1:53.6,クビ,5-6-3-3,40.0,13.0,6.0,470(-2),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),9,5,9,ロワマージュ,牡,4,54,Ｍ．デム,1:54.4,5,9-8-6-6,40.3,33.8,12.0,484(-8),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),10,8,16,サンライズセナ,牡,6,54,藤岡康太,1:55.0,3.1/2,2-2-1-1,41.7,158.1,13.0,492(0),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),11,1,2,キタノオクトパス,牡,4,56,大野拓弥,1:55.7,4,8-8-10-8,41.3,30.0,11.0,554(+2),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),12,4,7,レトロフィット,牝,5,50,丸田恭介,1:57.1,8,15-15-15-15,40.9,170.8,14.0,494(+4),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),13,1,1,サンライズシェリー,牡,4,54,川須栄彦,1:57.2,1,4-4-7-12,42.8,22.9,10.0,482(+2),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),14,2,4,メイショウドヒョウ,牡,4,56,古川吉洋,2:00.1,大,1-1-2-13,45.8,10.1,4.0,498(+10),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),15,7,13,ヴァーダイト,牡,4,55,藤懸貴志,2:02.8,大,2-2-7-14,47.9,16.2,7.0,484(-8),,ダ,1800m,晴,良
202109040412,2021年10月17日,阪神,4回4日目,3歳以上3勝クラス,(混)(ハンデ),除,6,11,サンレイファイト,牡,5,54,石川裕紀,,,,,---,,462(-6),,ダ,1800m,晴,良
