"key","開催日","開催場","開催回","クラス","クラス特徴","着順","枠番","馬番","馬名","性","年齢","斤量","騎手","タイム","着差","通過","上り","単勝","人気","馬体重","賞金","芝ダート","距離","天候","馬場"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","1","5","5","サトミノキラリ","牡","2","55","横山武史","1:09.5","","2-2","34.3","1.2","1","452(-4)","550.0","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","2","8","8","ベアゴーゴー","牝","2","55","浜中俊","1:09.5","クビ","1-1","34.5","4.1","2","454(+2)","220.0","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","3","6","6","ハピアーザンエバー","牡","2","55","藤岡佑介","1:10.0","2.1/2","5-4","34.5","59.9","6","438(-6)","140.0","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","4","4","4","デビルシズカチャン","牝","2","55","ルメール","1:10.2","1.1/2","3-3","34.9","16.6","3","450(+2)","83.0","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","5","1","1","ウィスピースノー","牝","2","55","吉田隼人","1:10.3","1/2","8-8","34.5","23.9","5","434(-10)","55.0","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","6","2","2","ロードスタウト","牡","2","55","鮫島克駿","1:10.7","2.1/2","5-6","35.1","61.8","7","454(-6)","","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","7","3","3","コミックガール","牝","2","53","佐々木大","1:10.9","1.1/4","5-6","35.3","18.8","4","404(-2)","","芝","1200m","晴","良"
"202301010101","2023年07月22日","札幌","1回1日目","2歳未勝利","(混)[指](馬齢)","8","7","7","ヒポカンポ","牝","2","52","小林勝太","1:11.9","6","3-4","36.6","251.3","8","394(-2)","","芝","1200m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","1","7","9","クリーデンス","牝","3","54","ルメール","0:58.7","","1-2","35.6","2.4","1","496(+12)","550.0","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","2","6","8","ビップナージャ","牝","3","54","横山武史","0:59.6","5","2-1","36.5","15.1","5","420(-6)","220.0","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","3","3","3","リキサンクー","牡","3","53","小林勝太","0:59.6","ハナ","6-7","35.5","99.0","11","446(-4)","140.0","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","4","4","4","イミュータブル","牡","3","56","鮫島克駿","0:59.8","1.1/4","3-3","36.1","8.6","4","474(+10)","83.0","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","5","6","7","ステラヴェスパー","牝","3","54","藤岡佑介","1:00.0","1.1/4","6-4","35.9","31.8","9","430(-4)","55.0","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","6","5","5","ディーン","牝","3","54","横山和生","1:00.0","ハナ","6-7","35.8","5.2","3","460(+2)","","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","7","1","1","トウケイチョウテン","牡","3","56","斎藤新","1:00.3","1.3/4","4-4","36.5","243.5","12","454(-2)","","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","8","5","6","マジカルガール","牝","3","54","黛弘人","1:00.3","クビ","5-4","36.3","17.0","6","412(+2)","","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","9","7","10","グランツベリー","牝","3","51","今村聖奈","1:00.6","1.3/4","12-10","35.8","3.5","2","450(+4)","","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","10","8","11","エイユーマックス","牡","3","55","小沢大仁","1:00.8","3/4","10-10","36.3","22.0","7","476(-2)","","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","11","2","2","ジュレーヴ","牡","3","54","佐々木大","1:00.9","1","6-9","36.7","59.5","10","442(+8)","","ダ","1000m","晴","良"
"202301010102","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","12","8","12","メジャーエール","牝","3","53","松本大輝","1:01.1","1","10-10","36.7","31.7","8","450(+4)","","ダ","1000m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","1","7","11","ケイアイメキラ","セ","3","56","亀田温心","1:47.6","","11-10-6-4","38.4","8.4","6","462(+4)","550.0","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","2","3","4","ホウオウプレシャス","牡","3","56","丹内祐次","1:47.7","1/2","1-1-1-1","39.3","3.4","1","496(+2)","220.0","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","3","6","9","ナイトスピアー","牡","3","56","横山和生","1:48.2","3","14-14-4-3","39.4","4.8","2","472(0)","140.0","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","4","3","3","ジラルデ","牡","3","56","池添謙一","1:48.3","クビ","8-7-8-7","38.9","6.2","4","468(+12)","83.0","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","5","7","12","レイジングスラスト","牡","3","56","北村友一","1:48.5","1.1/2","2-2-2-2","40.0","5.7","3","536(+14)","55.0","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","6","6","10","アルセリア","牝","3","52","佐々木大","1:48.7","1.1/2","11-12-9-7","39.2","7.4","5","430(-8)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","7","5","7","エイチエヌバンピー","牡","3","56","山田敬士","1:48.8","クビ","7-7-9-7","39.3","214.9","14","430(-17)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","8","8","13","グレートキングベア","牡","3","56","横山武史","1:48.9","1","4-6-4-6","40.0","20.1","8","452(-2)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","9","4","5","ロードイモータル","牡","3","56","鮫島克駿","1:49.0","クビ","13-12-12-11","39.2","15.1","7","502(+8)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","10","5","8","シャンデル","牝","3","54","斎藤新","1:49.5","3","3-3-3-4","40.8","67.5","9","474(+12)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","11","8","14","オレノアイバ","牡","3","52","古川奈穂","1:50.2","4","8-9-12-12","40.3","175.3","12","446(-8)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","12","1","1","スングリダンダン","牝","3","54","黛弘人","1:50.6","2","4-3-6-10","41.4","179.8","13","446(+6)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","13","4","6","イズジョーノバトン","牝","3","51","今村聖奈","1:51.0","2.1/2","8-10-14-13","40.9","92.5","11","468(-6)","","ダ","1700m","晴","良"
"202301010103","2023年07月22日","札幌","1回1日目","3歳未勝利","[指](馬齢)","14","2","2","カンパナーダス","牡","3","55","横山琉人","1:52.2","7","4-5-11-14","42.6","81.9","10","490(-14)","","ダ","1700m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","1","6","9","サクセスアイ","牝","3","54","亀田温心","1:27.7","","13-10-9","34.3","19.7","8","426(+8)","550.0","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","2","1","1","ヒラリ","牝","3","54","ルメール","1:27.7","アタマ","3-5-4","34.8","4.1","2","456(-4)","220.0","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","3","8","13","マルメラーダ","牝","3","54","横山武史","1:28.1","2","3-2-3","35.3","3.8","1","444(+4)","140.0","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","4","5","6","ルカン","牝","3","54","横山典弘","1:28.1","クビ","3-6-6","35.0","8.3","5","418(0)","83.0","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","5","4","4","アラメダ","牝","3","54","浜中俊","1:28.2","3/4","6-6-7","35.1","9.9","6","442(+6)","55.0","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","6","7","10","クライノート","牝","3","54","丹内祐次","1:28.4","3/4","2-2-2","35.6","6.2","4","448(+14)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","7","2","2","エルフサイエン","牝","3","53","横山琉人","1:28.5","1/2","1-1-1","35.8","112.5","11","434(-6)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","8","3","3","ロゼアクアリオ","牝","3","53","小沢大仁","1:28.6","1/2","9-10-9","35.2","197.1","12","404(+20)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","9","5","7","マノレア","牝","3","52","小林凌大","1:28.8","1.1/2","11-13-12","35.1","326.0","13","454(+4)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","10","7","11","リスノワール","牝","3","54","勝浦正樹","1:28.9","クビ","9-6-7","35.8","20.2","9","462(0)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","11","8","12","レーヴスレアリーズ","牝","3","51","今村聖奈","1:29.0","3/4","11-10-12","35.6","19.0","7","456(-4)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","12","6","8","スマートヴィーヴル","牝","3","50","古川奈穂","1:29.5","3","6-2-4","36.7","5.2","3","462(+4)","","芝","1500m","晴","良"
"202301010104","2023年07月22日","札幌","1回1日目","3歳未勝利","牝[指](馬齢)","13","4","5","フューチャーアゲン","牝","3","52","佐々木大","1:30.1","3.1/2","8-6-11","37.0","82.8","10","442(-12)","","芝","1500m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","1","4","4","アセレラシオン","牡","2","55","鮫島克駿","1:48.6","","5-5-4-3","38.7","4.6","3","524(0)","720.0","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","2","8","10","カリフォルニア","牡","2","55","ルメール","1:49.1","3","5-5-3-2","39.4","3.1","1","482(0)","290.0","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","3","7","7","ラファールドール","牡","2","55","横山武史","1:49.6","3","1-1-1-1","40.0","6.2","4","504(0)","180.0","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","4","5","5","デトネイション","牡","2","55","武豊","1:49.7","クビ","7-7-7-5","39.6","13.8","5","496(0)","110.0","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","5","6","6","リワードファラオン","牡","2","55","横山典弘","1:49.8","1","3-3-4-5","39.9","21.1","7","506(0)","72.0","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","6","3","3","カフジテルビウム","牡","2","55","斎藤新","1:50.2","2","9-8-8-8","39.7","17.1","6","456(0)","","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","7","2","2","ゼットスパンキー","牡","2","55","古川吉洋","1:50.8","3.1/2","10-10-8-8","40.3","49.9","9","452(0)","","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","8","7","8","フルハートビート","牡","2","55","浜中俊","1:51.5","4","3-3-4-5","41.5","3.9","2","488(0)","","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","9","1","1","チーチャン","牝","2","54","横山琉人","1:52.4","5","7-8-10-10","41.1","33.5","8","466(0)","","ダ","1700m","晴","良"
"202301010105","2023年07月22日","札幌","1回1日目","2歳新馬","(混)[指](馬齢)","10","8","9","アンクルクロス","牡","2","54","角田大和","1:52.7","1.1/2","2-2-2-3","43.1","75.3","10","466(0)","","ダ","1700m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","1","3","3","ガットネロ","牝","3","54","横山武史","1:47.7","","2-2-2-1","36.2","2.2","1","478(+4)","550.0","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","2","4","6","ライジングホープ","牝","3","53","小沢大仁","1:47.7","クビ","4-3-3-3","36.0","30.2","6","412(-12)","220.0","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","3","5","7","ルヴェルリドー","牡","3","56","丹内祐次","1:47.7","アタマ","5-5-5-5","35.7","5.5","3","478(+2)","140.0","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","4","6","10","アムブロシアー","牝","3","54","亀田温心","1:47.9","1.1/4","12-12-12-11","35.1","80.2","10","422(0)","83.0","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","5","1","1","ガルヴァニック","牝","3","53","角田大和","1:48.0","クビ","10-10-10-9","35.4","11.5","5","448(+4)","55.0","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","6","2","2","アンブレラダンス","牝","3","54","横山和生","1:48.0","クビ","2-3-3-3","36.3","32.2","7","442(+2)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","7","7","11","メトロフィルム","牝","3","51","小林勝太","1:48.1","クビ","7-7-7-6","35.9","120.4","11","432(0)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","8","8","14","エレガントメイデン","牝","3","52","佐々木大","1:48.2","3/4","1-1-1-2","36.8","69.5","9","446(-2)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","9","5","8","アイヲヨブテーラー","牝","3","54","武豊","1:48.5","1.3/4","8-8-9-9","36.1","4.2","2","472(0)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","10","8","13","モズマーカッシン","牡","3","56","鮫島克駿","1:48.5","クビ","9-8-7-6","36.4","6.6","4","438(-16)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","11","6","9","シゲルノヴァ","牝","3","54","和田翼","1:48.6","3/4","5-6-5-6","36.7","185.9","13","440(-6)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","12","3","4","ヒルノグラスゴー","牡","3","56","横山典弘","1:48.7","クビ","13-13-14-13","35.2","37.6","8","484(+10)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","13","7","12","ホンマモン","牝","3","54","吉田隼人","1:49.5","5","10-10-10-12","36.9","127.3","12","488(+6)","","芝","1800m","晴","良"
"202301010106","2023年07月22日","札幌","1回1日目","3歳未勝利","(混)[指](馬齢)","14","4","5","ヒロノサクセス","牡","3","53","鷲頭虎太","1:49.7","1.1/2","14-13-12-13","36.8","531.0","14","410(-8)","","芝","1800m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","1","6","12","デルマヤクシ","牡","5","58","ルメール","1:08.1","","10-10","33.9","5.6","4","456(-4)","800.0","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","2","2","3","コーリングユー","牝","4","56","北村友一","1:08.3","1","12-10","34.0","4.2","1","440(+4)","320.0","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","3","3","5","ホウオウエンジェル","牝","6","56","丹内祐次","1:08.6","1.3/4","5-5","34.8","21.7","7","482(0)","200.0","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","4","7","13","ファルマリン","牝","3","53","鮫島克駿","1:08.7","1","13-12","34.1","34.1","9","406(+4)","120.0","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","5","8","15","デイトンウェイ","牡","5","58","亀田温心","1:08.7","クビ","6-6","34.8","14.2","6","512(+6)","80.0","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","6","6","11","マケルナマサムネ","牡","5","58","川又賢治","1:08.8","アタマ","16-15","34.0","121.7","15","460(+2)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","7","1","1","テーオーヴァイナー","牡","3","55","藤岡佑介","1:08.8","クビ","8-8","34.8","44.2","10","494(+12)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","8","2","4","マキアージュ","牝","4","54","佐々木大","1:08.8","ハナ","1-1","35.3","5.1","3","458(+2)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","9","5","9","キーチズカンパニー","牡","4","54","古川奈穂","1:08.8","ハナ","13-14","34.2","150.2","16","478(-8)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","10","8","16","ポメランチェ","牝","4","53","鷲頭虎太","1:09.0","3/4","3-2","35.4","22.1","8","416(+8)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","11","3","6","フィルムスコア","牝","5","56","斎藤新","1:09.1","1/2","6-6","35.2","62.6","12","456(-6)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","12","4","7","サイモンカーチス","牡","4","58","古川吉洋","1:09.3","1.1/4","13-15","34.6","49.5","11","476(+2)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","13","5","10","マメコ","牝","4","56","富田暁","1:09.3","ハナ","3-2","35.7","4.9","2","444(-2)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","14","7","14","ハウピア","牝","3","52","小沢大仁","1:09.4","1/2","10-12","35.2","115.5","14","430(0)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","15","4","8","ラヴォルタ","牝","5","56","横山武史","1:09.6","1.1/4","2-2","36.1","6.7","5","502(0)","","芝","1200m","晴","良"
"202301010107","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","[指](定量)","16","1","2","ハナサキポプラ","牝","3","52","横山琉人","1:09.6","クビ","8-8","35.6","63.4","13","428(+6)","","芝","1200m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","1","6","8","マテンロウアイ","牝","4","53","今村聖奈","1:46.5","","11-11-5-2","37.3","8.6","5","524(-12)","800.0","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","2","8","12","タマモタップダンス","牝","4","54","小林凌大","1:46.7","1.1/2","2-2-1-1","37.9","5.0","2","502(-4)","320.0","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","3","4","5","イモータルフェイム","牝","4","56","丹内祐次","1:47.1","2","5-5-3-2","38.0","2.9","1","484(+22)","200.0","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","4","6","9","タガノチョコラータ","牝","3","50","小林勝太","1:47.8","4","6-6-7-6","38.4","11.9","6","504(-8)","120.0","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","5","8","13","デームフォーチュン","牝","4","56","鮫島克駿","1:48.0","3/4","9-8-2-2","39.1","24.5","9","474(-12)","80.0","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","6","3","3","オルノア","牝","3","50","古川奈穂","1:48.3","2","7-8-7-6","38.9","5.1","3","492(+4)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","7","4","4","ノーブルマルシェ","牝","3","53","吉田隼人","1:48.4","クビ","9-10-10-5","38.8","65.1","11","450(-12)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","8","5","7","フラッシングレート","牝","3","53","北村友一","1:48.7","2","13-13-12-9","38.6","23.8","8","458(-6)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","9","7","11","ジョリーブレス","牝","5","53","鷲頭虎太","1:48.9","1","12-12-12-12","38.9","255.0","13","476(-6)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","10","7","10","シャドウレディー","牝","3","51","佐々木大","1:48.9","アタマ","2-2-5-8","39.7","15.5","7","436(+2)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","11","1","1","ヴァルドマルヌ","牝","4","55","横山琉人","1:49.3","2.1/2","7-6-11-12","39.5","148.4","12","414(+4)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","12","2","2","グァルジャー","牝","3","52","角田大和","1:49.5","1","2-2-7-10","40.1","46.1","10","462(+6)","","ダ","1700m","晴","良"
"202301010108","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","牝[指](定量)","13","5","6","リトルポピー","牝","4","56","横山武史","1:49.8","1.3/4","1-1-3-10","40.7","7.7","4","476(+4)","","ダ","1700m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","1","8","9","レイベリング","牡","3","55","横山武史","1:47.4","","4-5-5-5","34.0","1.8","1","472(0)","1,138.7","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","2","4","4","キングロコマイカイ","牡","4","58","ルメール","1:47.6","1.1/2","6-5-5-5","34.1","12.4","5","494(0)","448.2","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","3","8","8","ゴッドファーザー","牡","3","55","横山和生","1:47.6","アタマ","1-1-1-1","34.7","4.7","2","508(+6)","284.1","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","4","5","5","クラシックステップ","牡","4","58","斎藤新","1:47.7","アタマ","7-7-7-7","34.0","27.8","7","472(-6)","170.0","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","5","2","2","エマヌエーレ","牡","3","55","北村友一","1:47.7","アタマ","7-7-7-7","34.0","6.7","4","496(+6)","111.0","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","6","1","1","サルサロッサ","牝","4","56","鮫島克駿","1:47.9","1.1/4","4-3-3-2","34.7","24.0","6","454(-2)","","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","7","7","7","ジオパーククラウン","牡","3","55","武豊","1:48.1","1.1/4","9-9-9-9","34.1","57.6","8","446(0)","","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","8","6","6","ジーニアスバローズ","牡","3","55","池添謙一","1:48.2","1.1/4","3-3-3-2","35.0","6.0","3","460(+12)","","芝","1800m","晴","良"
"202301010109","2023年07月22日","札幌","1回1日目","3歳以上1勝クラス","(混)[指](定量)","9","3","3","クレイジーリッチ","牡","5","58","山田敬士","1:48.9","4","2-2-2-2","35.9","244.8","9","498(-4)","","芝","1800m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","1","6","6","インザオベーション","牝","4","56","浜中俊","2:00.4","","1-1-1-1","34.5","9.4","3","476(-8)","1,569.6","芝","2000m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","2","1","1","ハウゼ","牡","3","55","岩田康誠","2:00.5","クビ","7-7-8-8","33.4","5.4","2","506(+4)","625.6","芝","2000m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","3","7","7","エルディアブロ","牡","5","58","富田暁","2:00.5","ハナ","2-2-3-3","34.3","18.7","6","458(-2)","392.8","芝","2000m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","4","5","5","アヴニールドブリエ","牡","3","55","ルメール","2:00.5","アタマ","4-3-4-3","34.0","1.5","1","510(0)","230.0","芝","2000m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","5","3","3","ヤマニンループ","牡","4","58","横山典弘","2:00.6","1","9-9-9-9","33.3","11.5","4","442(+6)","155.0","芝","2000m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","6","8","8","シャドウマッドネス","セ","4","58","横山和生","2:00.9","1.3/4","7-7-2-2","34.9","32.3","8","440(+8)","","芝","2000m","晴","良"
"202301010110","2023年07月22日","札幌","1回1日目","3歳以上2勝クラス","(混)(特指)(定量)","7","2","2","エコルフリューゲル","牝","4","56","吉田隼人","2:00.9","アタマ","5-5-6-6","34.2","50.5","9","474(+4)","","芝","2000m","晴","良"
