key,開催日,開催場,クラス,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,賞金,芝ダート,距離,天候,馬場
202201010101,2022年07月23日,1回札幌1日目,2歳未勝利  (混)(馬齢),1,1,1,アンテロース,牡2,54,武豊,1:53.5,,2-2-2-2,35.9,1.2,1,436(0),520.0,芝,1800m,曇,稍重
202201010101,2022年07月23日,1回札幌1日目,2歳未勝利  (混)(馬齢),2,3,3,トーセンウォルト,牡2,54,横山武史,1:53.6,クビ,4-2-3-4,35.8,11.3,3,450(-6),210.0,芝,1800m,曇,稍重
202201010101,2022年07月23日,1回札幌1日目,2歳未勝利  (混)(馬齢),3,5,5,トーセントラム,牡2,54,横山和生,1:53.7,3/4,2-4-3-2,36.0,4.3,2,412(-6),130.0,芝,1800m,曇,稍重
202201010101,2022年07月23日,1回札幌1日目,2歳未勝利  (混)(馬齢),4,2,2,エターナルジェイド,牡2,54,丹内祐次,1:54.4,4,1-1-1-1,37.0,17.2,4,432(-2),78.0,芝,1800m,曇,稍重
202201010101,2022年07月23日,1回札幌1日目,2歳未勝利  (混)(馬齢),5,4,4,クリノグローリー,牡2,54,菱田裕二,1:54.6,1.1/2,4-4-5-5,36.7,28.4,5,460(+6),52.0,芝,1800m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),1,3,3,インペリアルライン,セ3,55,秋山稔樹,1:47.0,,10-10-5-4,38.1,7.7,5,452(-2),520.0,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),2,7,8,ジョーカーブラウン,牡3,56,丹内祐次,1:47.0,1/2,5-5-3-2,38.3,7.3,4,516(-2),210.0,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),3,4,4,キングクー,牡3,56,吉田隼人,1:47.0,ハナ,1-1-1-1,38.5,3.4,2,494(0),130.0,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),4,8,10,ベッサスタージル,牡3,56,横山和生,1:47.9,5,3-3-3-2,39.2,3.1,1,500(+4),78.0,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),5,2,2,アスリエル,牡3,56,岩田康誠,1:48.1,1,5-5-5-6,39.2,12.5,6,464(+10),52.0,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),6,6,6,タロマイスター,牡3,53,大久保友,1:48.1,クビ,8-8-8-8,39.0,25.1,8,480(0),,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),7,5,5,コパノカールトン,牡3,56,横山武史,1:48.1,ハナ,9-8-8-8,39.0,5.5,3,538(+2),,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),8,7,7,ララアンセストラル,牡3,54,角田大和,1:48.5,2.1/2,5-7-5-6,39.6,16.5,7,458(-12),,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),9,8,9,オーラライト,牝3,54,鮫島克駿,1:49.0,3,2-2-2-4,40.4,86.0,9,460(+18),,ダ,1700m,曇,稍重
202201010102,2022年07月23日,1回札幌1日目,3歳未勝利   (馬齢),10,1,1,リカステ,牝3,51,鷲頭虎太,1:49.5,3,3-3-8-10,40.4,123.5,10,438(-6),,ダ,1700m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),1,7,12,ルージュエクレール,牝3,54,横山武史,1:29.4,,3-3-3,35.7,2.5,2,424(+6),520.0,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),2,1,1,ポリッシュキッス,牝3,54,菱田裕二,1:30.1,4,5-4-5,36.2,15.4,5,428(-8),210.0,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),3,3,4,パンドーロ,牝3,53,泉谷楓真,1:30.3,1.1/4,5-4-5,36.4,173.9,11,476(-14),130.0,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),4,8,13,レモンケーキ,牝3,54,古川吉洋,1:30.5,3/4,11-10-10,36.1,103.6,10,426(-6),78.0,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),5,7,11,アナベル,牝3,54,浜中俊,1:30.7,1.1/2,11-10-8,36.4,75.2,9,446(+12),52.0,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),6,4,6,ミュステーリオン,牝3,54,丹内祐次,1:30.8,3/4,2-2-2,37.3,20.5,6,456(-2),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),7,5,7,コーリングユー,牝3,54,横山和生,1:30.9,クビ,1-1-1,37.5,2.4,1,438(+10),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),8,8,14,ビロングゴールド,牝3,54,勝浦正樹,1:30.9,クビ,14-13-10,36.3,247.5,12,446(-18),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),9,6,9,ベロア,牝3,51,横山琉人,1:31.0,クビ,11-12-12,36.5,36.8,8,426(+6),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),10,6,10,ジャンヌノツルギ,牝3,54,吉田隼人,1:31.0,クビ,8-7-8,37.0,13.3,4,446(+8),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),11,2,2,バンブリッジ,牝3,54,池添謙一,1:31.1,1/2,9-7-7,37.1,6.0,3,462(+6),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),12,4,5,モルレー,牝3,54,鮫島克駿,1:31.3,1.1/4,3-4-3,37.5,21.8,7,438(+6),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),13,5,8,シトラスダル,牝3,53,秋山稔樹,1:32.6,8,10-14-14,37.5,369.3,14,418(-8),,芝,1500m,曇,稍重
202201010103,2022年07月23日,1回札幌1日目,3歳未勝利  牝(馬齢),14,3,3,ヴォンソレイユ,牝3,51,鷲頭虎太,1:33.6,6,5-9-13,39.5,295.3,13,492(-4),,芝,1500m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),1,6,11,モリノドリーム,牝3,54,丸山元気,1:10.0,,5-5,35.4,36.5,10,466(+4),520.0,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),2,2,4,マヒナライズ,牝3,54,藤岡佑介,1:10.2,1.1/4,3-3,35.8,3.5,1,414(-4),210.0,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),3,8,16,ラミアヴィータ,牝3,54,柴山雄一,1:10.3,3/4,1-1,36.3,6.7,4,442(-2),130.0,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),4,4,7,スターザサンライズ,牝3,54,横山和生,1:10.5,3/4,8-7,35.6,4.9,2,432(-12),78.0,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),5,2,3,リゾルテッツァ,牡3,54,角田大和,1:10.9,2.1/2,10-9,35.9,59.8,12,488(-2),52.0,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),6,3,5,クインズプリーズ,牝3,54,菱田裕二,1:11.0,1/2,3-3,36.6,60.8,13,438(-4),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),7,5,9,ベルベリス,牝3,54,浜中俊,1:11.0,クビ,8-7,36.1,13.6,7,450(-6),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),8,1,2,ゼフィアス,牝3,51,大久保友,1:11.0,クビ,12-12,35.8,418.0,16,438(+8),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),9,3,6,キューランブラー,牝3,51,鷲頭虎太,1:11.1,クビ,12-12,35.9,12.8,6,434(-8),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),10,6,12,ピースキーパー,牝3,54,吉田隼人,1:11.1,アタマ,10-9,36.0,5.8,3,436(-2),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),11,1,1,ショウナンラブリー,牝3,54,岩田康誠,1:11.2,1/2,7-9,36.4,18.8,8,412(-8),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),12,4,8,デルマゴモリー,牝3,51,小林凌大,1:11.3,1/2,12-15,36.0,33.2,9,412(-8),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),13,7,14,ナンヨーリリー,牝3,54,斎藤新,1:11.4,1/2,15-15,35.9,111.7,14,410(-8),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),14,5,10,テンシ,牝3,54,丹内祐次,1:12.1,4,5-6,37.5,133.9,15,420(+16),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),15,7,13,デルマカミーラ,牝3,51,横山琉人,1:12.2,3/4,2-2,38.0,8.4,5,472(-6),,芝,1200m,曇,稍重
202201010104,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),16,8,15,ラファエーレ,牡3,55,泉谷楓真,1:12.2,ハナ,15-14,36.6,58.5,11,482(-4),,芝,1200m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),1,5,8,ミラーオブマインド,牡2,54,横山和生,1:47.0,,5-5-4-3,37.8,10.9,3,468(0),700.0,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),2,3,4,エコロドゥネス,牡2,54,横山武史,1:47.2,1.1/2,2-2-2-2,38.5,3.6,2,480(0),280.0,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),3,7,12,アッチャゴーラ,牡2,54,斎藤新,1:48.9,10,10-10-8-6,39.0,41.7,11,478(0),180.0,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),4,3,3,ノーブルヴィクター,牡2,54,丹内祐次,1:48.9,アタマ,1-1-1-1,40.2,17.2,6,456(0),110.0,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),5,1,1,シゲルカミカゼ,牡2,54,吉田隼人,1:49.0,1/2,3-3-5-5,39.5,26.5,8,490(0),70.0,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),6,7,11,ラリーレイド,牡2,54,岩田康誠,1:49.2,1.1/4,9-8-3-3,40.4,2.2,1,478(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),7,5,7,プロテア,牡2,54,池添謙一,1:50.4,7,11-11-8-7,40.5,13.1,4,474(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),8,6,9,リボンピーチ,牝2,51,鷲頭虎太,1:50.7,1.3/4,13-13-12-11,39.7,16.5,5,466(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),9,8,14,モカラエース,牡2,54,古川吉洋,1:51.2,3,7-9-5-7,41.7,21.7,7,456(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),10,4,6,コパノスタンリー,牝2,52,角田大和,1:52.1,5,6-5-7-9,42.3,34.3,9,478(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),11,2,2,サルジュターグ,牡2,54,丸山元気,1:52.4,2,7-5-10-9,42.4,38.5,10,484(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),12,6,10,プライムトゥーレ,牡2,54,菱田裕二,1:55.1,大,3-3-10-12,45.0,86.9,12,476(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),13,4,5,トロルトゥンガ,牡2,54,藤岡佑介,1:55.8,4,12-12-13-13,43.8,106.8,13,488(0),,ダ,1700m,曇,稍重
202201010105,2022年07月23日,1回札幌1日目,2歳新馬  (混)(馬齢),14,8,13,コパノサンタアナ,牡2,53,泉谷楓真,2:03.5,大,14-14-14-14,46.2,134.0,14,470(0),,ダ,1700m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),1,5,8,サルサロッサ,牝3,54,鮫島克駿,1:50.2,,5-5-5-2,37.7,6.0,2,452(+6),520.0,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),2,7,11,チカレンヌ,牝3,54,武豊,1:50.7,3,13-13-13-12,37.0,27.0,9,426(0),210.0,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),3,8,14,オーロロッソ,牡3,54,角田大和,1:50.8,クビ,10-10-7-7,37.8,7.1,5,402(+2),130.0,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),4,2,2,ケデシュ,牝3,54,横山武史,1:50.9,1,3-3-3-2,38.7,2.8,1,460(-18),78.0,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),5,7,12,ゴールドルパン,牡3,56,原田和真,1:51.1,1.1/4,11-12-9-9,38.0,73.5,11,464(-6),52.0,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),6,4,6,ブルボンティアラ,牝3,54,丹内祐次,1:51.2,クビ,11-11-11-9,38.0,21.0,7,412(-6),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),7,1,1,トレフォイル,牝3,52,山田敬士,1:51.3,3/4,3-3-3-5,39.1,67.4,10,462(-2),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),8,8,13,ミラモンテ,牝3,54,黛弘人,1:51.3,ハナ,2-2-2-1,39.3,10.2,6,450(0),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),9,4,5,スヴィルカーチ,セ3,53,鷲頭虎太,1:51.9,3.1/2,14-14-14-13,37.7,168.8,13,432(-8),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),10,5,7,ルテリブル,牡3,55,秋山稔樹,1:52.2,1.3/4,6-6-9-7,39.1,114.7,12,462(-4),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),11,6,9,シャウビンダー,牝3,54,池添謙一,1:52.5,1.3/4,6-6-6-5,39.8,6.1,3,414(+2),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),12,6,10,ジャグアーロ,牡3,56,菱田裕二,1:52.6,1/2,8-8-7-9,39.7,22.7,8,440(0),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),13,3,3,セットリスト,牝3,51,横山琉人,1:53.8,7,1-1-1-2,41.9,6.5,4,478(+2),,芝,1800m,曇,稍重
202201010106,2022年07月23日,1回札幌1日目,3歳未勝利  (混)(馬齢),14,3,4,テーオーノブレス,牝3,51,大久保友,1:56.5,大,8-8-12-14,43.1,216.8,14,404(-6),,芝,1800m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),1,7,8,シャスティーナ,牝4,55,鮫島克駿,0:59.5,,2-2,36.0,4.7,2,484(+6),770.0,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),2,4,4,ユスティニアン,牡4,57,黛弘人,0:59.5,クビ,3-2,35.9,2.2,1,422(-4),310.0,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),3,2,2,サンランシング,牝4,52,小林凌大,0:59.7,3/4,1-1,36.3,49.3,7,472(-10),190.0,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),4,8,10,コンバットマーチ,牝5,55,古川吉洋,1:00.0,1.3/4,8-8,36.0,153.6,10,468(-8),120.0,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),5,3,3,ガレットジョーカー,牝3,50,角田大和,1:00.1,1/2,6-4,36.3,6.3,4,452(+10),77.0,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),6,8,9,タイガークリスエス,牡3,54,武豊,1:00.1,クビ,6-4,36.3,5.8,3,464(-6),,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),7,6,6,ラージベル,牝3,50,山田敬士,1:00.1,ハナ,3-4,36.4,62.2,8,456(-12),,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),8,5,5,ドクターマンボウ,牡3,54,菱田裕二,1:00.4,1.1/2,9-8,36.3,12.7,6,458(+2),,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),9,1,1,セイウンハルカニ,牡3,54,丸山元気,1:00.9,3,3-4,37.2,7.8,5,464(+2),,ダ,1000m,曇,稍重
202201010107,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (混)(定量),10,7,7,サクラトップメジャ,牝4,52,土田真翔,1:01.0,1/2,9-10,36.8,111.3,9,440(-4),,ダ,1000m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),1,1,1,ドグマ,牡3,54,武豊,1:09.9,,10-8,34.7,2.0,1,474(-10),770.0,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),2,2,2,ラヴォルタ,牝4,55,横山武史,1:10.1,1.1/2,1-1,36.1,17.7,4,488(-2),310.0,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),3,5,7,デイトンウェイ,牡4,54,小林凌大,1:10.3,1.1/4,6-6,35.4,36.0,9,506(-2),190.0,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),4,8,12,アグリ,牡3,54,横山和生,1:10.4,1/2,2-2,36.2,2.9,2,488(+2),120.0,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),5,3,3,スカイトレイル,牝3,50,角田大和,1:10.7,1.3/4,3-3,36.4,20.2,5,466(+8),77.0,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),6,5,6,ナバロン,牡3,54,菱田裕二,1:10.9,1.1/4,5-5,36.3,8.6,3,478(-2),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),7,7,10,メイショウフンケイ,牡4,57,柴山雄一,1:10.9,アタマ,9-10,35.8,35.6,8,510(-14),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),8,8,13,コスモサンレミ,牝4,55,丹内祐次,1:11.1,1.1/4,3-3,36.7,25.3,7,458(-10),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),9,6,8,ベストチャーム,牝6,52,横山琉人,1:11.2,3/4,7-8,36.2,46.8,10,426(-2),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),10,4,5,ユキヤナギ,牝3,52,勝浦正樹,1:11.4,1,10-10,36.2,22.3,6,442(-6),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),11,4,4,ニシノフウジン,牡3,54,丸山元気,1:11.6,1.1/4,13-12,35.9,47.2,11,466(+2),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),12,7,11,ロードリスペクト,牡4,57,鮫島克駿,1:12.1,3,10-12,36.8,114.6,12,488(0),,芝,1200m,曇,稍重
202201010108,2022年07月23日,1回札幌1日目,3歳以上1勝クラス   (定量),13,6,9,マエマエ,牝3,49,西塚洸二,1:12.4,2,7-6,37.4,130.7,13,420(-12),,芝,1200m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),1,7,7,アケルナルスター,牡3,54,丹内祐次,2:04.6,,7-6-3-4,34.8,3.0,1,460(0),"1,091.0",芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),2,5,5,トラウンシュタイン,牡4,57,斎藤新,2:04.8,1.1/4,8-8-3-2,35.0,114.3,8,444(-14),436.0,芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),3,4,4,テーオーサンドニ,牡3,54,鮫島克駿,2:04.8,クビ,2-2-2-1,35.2,4.7,4,468(-2),273.0,芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),4,8,8,タイミングハート,牡5,57,浜中俊,2:04.8,クビ,6-6-8-8,34.8,7.7,5,442(-12),160.0,芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),5,3,3,クールブリエ,牝4,55,角田大和,2:04.9,3/4,5-3-3-5,35.1,11.5,6,460(-10),107.0,芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),6,2,2,デルマアシュラ,牡4,57,武豊,2:05.0,1/2,3-3-3-5,35.2,4.4,2,420(0),,芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),7,1,1,ジャスティンカツミ,牡3,54,吉田隼人,2:05.3,1.1/2,1-1-1-2,35.8,4.5,3,502(0),,芝,2000m,曇,稍重
202201010109,2022年07月23日,1回札幌1日目,3歳以上1勝クラス  (特指)(定量),8,6,6,サトノヴィーナス,牝5,55,藤岡佑介,2:05.6,1.3/4,3-3-3-7,35.9,26.9,7,480(+2),,芝,2000m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),1,6,7,モズピンポン,牡5,57,横山武史,1:45.9,,2-2-2-2,38.3,3.0,1,526(-4),"1,534.5",ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),2,2,2,モズマゾク,牡4,57,武豊,1:46.1,1.1/4,7-7-5-3,38.1,6.1,4,486(-10),607.0,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),3,7,8,アメリカンエール,牡4,57,菱田裕二,1:46.6,2.1/2,8-8-8-7,38.1,4.6,2,504(+2),383.5,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),4,3,3,マイネルレンカ,牡8,57,丹内祐次,1:46.7,1,5-4-7-7,38.3,41.1,9,470(0),230.0,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),5,1,1,ロードオブザチェコ,牡4,57,柴山雄一,1:46.8,1/2,1-1-1-1,39.3,12.9,6,498(+6),151.0,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),6,7,9,ロンドンデリーエア,牡5,57,藤岡佑介,1:46.9,クビ,3-3-3-3,39.2,8.2,5,468(-2),,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),7,5,5,インウィクトス,牡5,57,原田和真,1:47.6,4,9-9-9-9,38.8,167.1,10,462(+2),,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),8,8,11,ロスコフ,牡4,57,横山和生,1:47.7,1/2,6-6-5-5,39.7,4.6,3,496(0),,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),9,8,10,グリニッジシチー,セ6,57,横山琉人,1:47.7,アタマ,4-4-4-5,39.8,14.5,7,484(+12),,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),中,6,6,ゲンパチミーティア,セ4,57,吉田隼人,,,,,28.6,8,468(+10),,ダ,1700m,曇,稍重
202201010110,2022年07月23日,1回札幌1日目,3歳以上2勝クラス  (混)(特指)(定量),除,4,4,パルデンス,牡4,57,鮫島克駿,,,,,---,,476(-4),,ダ,1700m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),1,8,15,ミニオンペール,牝6,55,黛弘人,1:09.9,,1-1,35.3,74.5,11,470(-8),"1,871.5",芝,1200m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),2,2,3,ダークペイジ,牝3,52,横山武史,1:10.1,3/4,6-5,35.1,2.2,1,462(+10),749.0,芝,1200m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),3,1,1,ナイントゥファイブ,牝5,55,吉田隼人,1:10.1,ハナ,2-2,35.3,13.4,6,472(+6),464.5,芝,1200m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),4,2,2,シュアーヴアリア,牝4,55,勝浦正樹,1:10.2,1/2,11-10,34.9,6.4,3,482(+2),280.0,芝,1200m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),5,6,10,バトーデュシエル,牝5,55,横山和生,1:10.3,3/4,11-10,35.0,16.8,8,482(+4),184.0,芝,1200m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),6,3,4,フォイアーロート,牡4,57,岩田康誠,1:10.3,アタマ,6-5,35.3,34.8,9,468(+2),,芝,1200m,曇,稍重
202201010111,2022年07月23日,1回札幌1日目,3歳以上3勝クラス  (混)(特指)(定量),7,4,7,ユキノファラオ,牡4,57,武豊,1:10.3,クビ,13-13,34.9,13.0,5,494(+14),,芝,1200m,曇,稍重
