key,開催日,開催場,クラス,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,賞金,芝ダート,距離,天候,馬場
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),5,6,6,ミーナティエルナ,牝2,54,岩田望来,1:13.6,1/2,3-3,37.3,18.9,7,426(-4),51.0,ダ,1200m,晴,稍重
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),6,8,11,マーブルケイケー,牝2,54,松山弘平,1:14.2,3.1/2,2-2,38.1,41.8,8,476(-4),,ダ,1200m,晴,稍重
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),7,7,8,スピンオフ,牝2,54,福永祐一,1:15.4,7,1-1,39.4,12.5,6,466(-2),,ダ,1200m,晴,稍重
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),8,4,4,クリノフラッグ,牝2,51,角田大和,1:15.5,クビ,10-10,38.2,316.8,11,452(+6),,ダ,1200m,晴,稍重
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),9,3,3,プリムスフィーリア,牝2,54,藤懸貴志,1:15.7,1.1/4,11-10,38.2,257.7,10,434(0),,ダ,1200m,晴,稍重
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),10,8,10,トーアレインボー,牝2,54,和田竜二,1:17.0,8,8-8,40.4,10.9,5,488(+4),,ダ,1200m,晴,稍重
202109040402,2021年10月17日,4回阪神4日目,2歳未勝利  牝(馬齢),11,1,1,マルヨニキーヤ,牝2,54,幸英明,1:18.5,9,7-8,41.9,77.0,9,464(+8),,ダ,1200m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),1,4,4,モズタンジロウ,牡2,55,ルメール,1:47.8,,8-6,35.8,8.1,5,474(0),510.0,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),2,1,1,スコールユニバンス,牝2,50,古川奈穂,1:47.9,1/2,3-3,36.2,5.6,3,448(0),200.0,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),3,6,6,メイショウウネビ,牡2,52,角田大和,1:48.3,2.1/2,9-9,36.1,227.1,9,466(-2),130.0,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),4,2,2,スズノマーベリック,牡2,55,吉田隼人,1:48.4,1/2,7-6,36.5,7.9,4,466(0),77.0,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),5,3,3,アルファカリーナ,牝2,54,福永祐一,1:48.4,ハナ,5-6,36.5,16.0,6,432(+2),51.0,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),6,8,9,デルマローレライ,牝2,54,松若風馬,1:48.6,1.1/4,3-3,37.0,16.5,7,412(+2),,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),7,5,5,フォアランナー,牡2,55,川田将雅,1:48.8,1,5-5,37.0,3.7,2,510(+10),,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),8,8,8,スリードレフォン,牡2,55,古川吉洋,1:49.1,1.3/4,1-1,37.7,61.7,8,500(-2),,芝,1800m,晴,稍重
202109040403,2021年10月17日,4回阪神4日目,2歳未勝利   (馬齢),9,7,7,グリーンバローズ,牡2,55,松山弘平,1:49.1,クビ,2-2,37.7,2.8,1,462(+8),,芝,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),1,8,11,デリカダ,牝2,54,和田竜二,1:55.5,,3-3-2-2,36.7,3.7,2,482(0),700.0,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),2,3,3,カフジオクタゴン,牡2,55,坂井瑠星,1:56.1,3.1/2,9-9-1-1,37.5,7.4,4,542(0),280.0,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),3,5,5,コルトレーン,牡2,52,角田大和,1:58.4,大,2-2-2-3,39.5,36.6,8,492(0),180.0,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),4,7,10,タガノカンデラ,牝2,54,城戸義政,1:59.1,4,7-6-9-10,39.0,70.7,11,456(0),110.0,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),5,7,9,キューバンピート,牡2,55,藤岡康太,1:59.2,3/4,7-8-7-4,39.8,22.8,7,478(0),70.0,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),6,6,8,サウンドグランツ,牡2,55,松若風馬,1:59.3,3/4,11-11-9-7,39.5,46.4,9,448(0),,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),7,6,7,トーアマサムネ,牡2,55,川須栄彦,1:59.5,1,11-11-12-11,39.0,68.1,10,458(0),,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),8,1,1,テンダーメモリー,牝2,54,幸英明,2:00.2,4,9-9-11-9,40.0,20.8,6,446(0),,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),9,8,12,クリノヴィーナス,牝2,54,吉田隼人,2:00.5,2,6-6-7-4,40.9,4.6,3,482(0),,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),10,5,6,アルムレジリエンス,牡2,55,古川吉洋,2:00.6,3/4,4-4-5-7,41.0,72.3,12,446(0),,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),11,2,2,ヴェクトライズ,牡2,55,松山弘平,2:01.6,6,1-1-2-4,42.6,9.9,5,492(0),,ダ,1800m,晴,稍重
202109040404,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),12,4,4,クラッシュタイム,牡2,55,岩田望来,2:06.3,大,4-4-5-12,46.4,3.4,1,476(0),,ダ,1800m,晴,稍重
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),1,3,6,セルバーグ,牡2,55,和田竜二,1:35.6,,4-4,35.3,29.5,8,430(0),700.0,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),2,1,2,サザンステート,牡2,55,岩田望来,1:35.8,1.1/4,10-11,34.7,48.0,10,464(0),280.0,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),3,6,12,サトノドルチェ,牡2,55,ルメール,1:35.8,アタマ,3-2,35.6,1.9,1,472(0),180.0,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),4,6,11,ポーカー,牡2,55,松山弘平,1:36.2,2.1/2,6-6,35.7,19.9,7,448(0),110.0,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),5,2,4,スピリットワールド,牡2,55,武豊,1:36.5,2,9-9,35.7,7.9,3,520(0),70.0,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),6,7,14,ハイグッドエース,牡2,55,古川吉洋,1:36.6,1/2,13-11,35.4,80.9,12,430(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),7,1,1,ウィングローリー,牡2,55,福永祐一,1:36.7,1/2,13-13,35.3,12.0,4,474(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),8,4,8,レイビル,牡2,55,藤岡康太,1:37.0,2,6-6,36.5,15.7,5,468(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),9,5,9,リアルグローリー,牡2,55,幸英明,1:37.2,1,10-10,36.2,35.2,9,458(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),10,5,10,ドゥラッツォ,牝2,54,高倉稜,1:37.2,1/2,6-6,36.8,109.4,14,458(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),11,7,13,ショウナンナージャ,牝2,54,池添謙一,1:37.3,クビ,4-2,37.1,16.0,6,452(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),12,2,3,ゴーハッピーゴー,牝2,54,大野拓弥,1:37.4,1/2,12-13,36.0,72.4,11,384(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),13,3,5,クロステック,牡2,55,坂井瑠星,1:37.4,クビ,15-16,35.7,6.3,2,474(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),14,4,7,リリーラッシャー,牡2,55,藤懸貴志,1:37.5,クビ,2-4,37.2,128.1,15,494(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),15,8,16,ロカビリークイッフ,牡2,55,松若風馬,1:37.7,1.1/4,1-1,37.6,88.4,13,476(0),,芝,1600m,晴,良
202109040405,2021年10月17日,4回阪神4日目,2歳新馬   (馬齢),16,8,15,メイショウイタマエ,牡2,52,角田大和,1:38.1,2.1/2,15-15,36.5,205.2,16,488(0),,芝,1600m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),1,2,2,ダノンドリーマー,牡3,55,ルメール,2:02.9,,4-5-3-3,35.9,3.9,3,488(+6),760.0,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),2,3,3,アナゴサン,牡3,55,古川吉洋,2:02.9,クビ,1-1-1-1,36.2,41.3,7,458(+2),300.0,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),3,8,8,ディヴィーナ,牝3,53,川田将雅,2:02.9,アタマ,6-5-6-6,35.7,1.8,1,420(-2),190.0,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),4,4,4,ニホンピロタイズ,牡3,55,吉田隼人,2:03.0,1/2,2-2-2-2,36.2,14.5,4,496(+26),110.0,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),5,5,5,キングオブドラゴン,牡4,53,古川奈穂,2:03.4,2.1/2,7-7-7-7,35.7,16.2,5,504(+30),76.0,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),6,1,1,グロリアムンディ,牡3,55,福永祐一,2:03.9,2.1/2,4-4-3-3,36.9,3.8,2,490(+6),,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),7,6,6,グッドインパクト,牝3,50,角田大和,2:04.6,4,8-8-7-7,37.0,108.9,8,436(+4),,芝,2000m,晴,良
202109040406,2021年10月17日,4回阪神4日目,3歳以上1勝クラス  (混)(定量),8,7,7,ディクテイター,牡3,55,岩田望来,2:04.8,1.1/4,2-2-3-3,37.8,41.1,6,518(+4),,芝,2000m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),1,6,6,ヴォワドアンジェ,牝3,50,角田大和,1:54.6,,2-2-2-1,38.4,3.6,3,458(0),"1,100.0",ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),2,2,2,ゼンノジャスタ,牡4,57,岩田望来,1:54.9,1.3/4,4-4-3-2,38.6,3.0,1,470(+6),440.0,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),3,8,10,ダイワドノヴァン,セ7,57,Ｍ．デム,1:55.0,3/4,4-5-5-4,38.4,6.4,4,516(-18),280.0,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),4,5,5,メイショウシャガ,牡4,54,西谷凜,1:56.0,6,9-9-7-5,39.2,42.6,8,510(+2),170.0,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),5,3,3,アースライザー,セ4,57,幸英明,1:56.6,3.1/2,6-7-7-7,39.8,15.1,6,474(+6),110.0,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),6,7,8,マイネルブロッケン,牡7,57,国分優作,1:56.7,1/2,6-5-5-5,40.1,36.1,7,448(+6),,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),7,7,7,クリノカポネ,セ6,57,古川吉洋,1:57.5,5,8-8-9-7,40.4,109.9,9,450(+6),,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),8,8,9,マカオンブラン,牡4,57,和田竜二,1:58.3,5,1-1-1-2,42.2,13.3,5,496(+6),,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),中,4,4,アドマイヤビーナス,牝5,55,松山弘平,,,3-3-4-9,,3.5,2,496(+10),,ダ,1800m,晴,良
202109040407,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(特指)(定量),取,1,1,クインズバジル,牝3,53,松若風馬,,,,,---,,計不,,ダ,1800m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),1,5,8,スペースクラフト,セ5,57,松山弘平,1:24.5,,8-7,37.6,13.6,9,494(+4),"1,100.0",ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),2,7,12,テーオーポシブル,セ5,57,荻野琢真,1:24.7,3/4,11-10,37.6,11.3,7,468(+6),440.0,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),3,4,5,タイミングナウ,セ5,57,藤岡康太,1:24.7,ハナ,6-5,38.0,23.6,10,478(0),280.0,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),4,7,11,ハリーバローズ,牡4,57,岩田望来,1:24.9,1.1/4,2-1,39.0,9.8,6,494(+10),170.0,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),5,1,1,ランドボルケーノ,牡3,55,幸英明,1:25.1,1,13-12,37.7,5.7,3,470(0),55.0,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),5,8,14,ルモンド,牡5,57,吉田隼人,1:25.1,同着,4-3,39.0,8.5,5,478(+12),55.0,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),7,2,2,スラッシュメタル,セ6,57,池添謙一,1:25.3,1.1/4,12-13,38.0,43.0,12,450(+10),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),8,5,7,プロバーティオ,牡3,55,Ｍ．デム,1:25.5,1.1/2,5-5,39.1,6.7,4,500(+4),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),9,6,10,エイシンディーデイ,牡3,55,福永祐一,1:25.7,1,8-7,38.9,5.5,2,480(0),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),10,6,9,コパノジャンピング,牡3,55,坂井瑠星,1:26.0,2,13-14,38.6,250.5,14,538(+2),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),11,3,3,タケルラスティ,牡4,53,古川奈穂,1:26.3,1.3/4,8-10,39.5,12.6,8,496(-4),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),12,3,4,マハーラーニー,牝5,52,服部寿希,1:26.8,3,6-9,40.1,240.5,13,450(-16),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),13,8,13,シュアゲイト,牡4,57,国分優作,1:27.6,5,1-3,41.8,40.5,11,506(+8),,ダ,1400m,晴,良
202109040408,2021年10月17日,4回阪神4日目,3歳以上2勝クラス  (混)(定量),14,4,6,ノックオンウッド,牡3,55,ルメール,1:27.7,クビ,2-2,41.8,5.1,1,500(-4),,ダ,1400m,晴,良
202109040409,2021年10月17日,4回阪神4日目,2歳オープン  (国際)(特指)(別定),1,4,4,カジュフェイス,牡2,55,幸英明,1:23.3,,1-1,35.7,4.4,2,476(-2),"1,614.7",芝,1400m,晴,良
202109040409,2021年10月17日,4回阪神4日目,2歳オープン  (国際)(特指)(別定),2,1,1,テーオースパロー,牡2,55,岩田望来,1:23.9,3.1/2,6-6,35.1,6.2,4,482(+2),644.2,芝,1400m,晴,良
202109040409,2021年10月17日,4回阪神4日目,2歳オープン  (国際)(特指)(別定),3,6,6,ジャスパークローネ,牡2,55,Ｍ．デム,1:24.0,1/2,2-2,36.2,8.5,5,488(+2),402.1,芝,1400m,晴,良
202109040409,2021年10月17日,4回阪神4日目,2歳オープン  (国際)(特指)(別定),4,5,5,モンゴリアンキング,牡2,55,池添謙一,1:24.0,アタマ,2-2,36.1,2.2,1,474(0),240.0,芝,1400m,晴,良
202109040409,2021年10月17日,4回阪神4日目,2歳オープン  (国際)(特指)(別定),5,3,3,カワキタレブリー,牡2,55,戸崎圭太,1:24.1,クビ,5-5,35.4,14.2,6,432(+12),160.0,芝,1400m,晴,良
202109040409,2021年10月17日,4回阪神4日目,2歳オープン  (国際)(特指)(別定),6,2,2,ショウナンマッハ,牡2,55,松山弘平,1:24.4,1.3/4,4-4,35.9,5.7,3,488(-2),,芝,1400m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),1,5,9,ジェラルディーナ,牝3,53,福永祐一,1:46.1,,12-9,33.3,2.4,1,444(+6),"1,852.9",芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),2,1,1,イズジョーノキセキ,牝4,55,岩田康誠,1:46.4,1.3/4,7-7,33.7,6.7,3,460(+4),739.4,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),3,5,8,タガノパッション,牝3,53,岩田望来,1:46.6,1,6-6,34.1,4.3,2,472(+2),464.7,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),4,3,4,テーオーラフィット,牝3,53,池添謙一,1:46.9,1.3/4,3-4,34.7,8.9,5,502(-4),270.0,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),5,2,2,マイネルミュトス,牡5,57,Ｍ．デム,1:46.9,クビ,13-13,33.8,32.4,9,476(-6),182.0,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),6,2,3,ラヴユーライヴ,牝4,55,坂井瑠星,1:47.0,1/2,10-11,34.1,8.5,4,434(-2),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),7,7,12,レザネフォール,牡4,57,ルメール,1:47.1,クビ,3-2,35.0,29.1,8,474(-2),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),8,6,11,ティグラーシャ,牝5,55,吉田隼人,1:47.1,クビ,1-1,35.2,102.9,12,448(-4),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),9,3,5,シャフトオブライト,牡6,57,幸英明,1:47.3,3/4,3-4,35.0,63.1,10,456(+4),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),10,8,15,デクレアラー,牡6,57,丸田恭介,1:47.8,3,2-2,35.8,335.7,14,474(-6),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),11,4,6,パラスアテナ,牝4,55,武豊,1:48.3,3,7-9,35.5,15.3,6,440(-6),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),12,6,10,ルリアン,牡4,57,川田将雅,1:48.4,1/2,10-11,35.4,18.7,7,512(0),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),13,7,13,ヒーリングマインド,セ5,57,藤岡康太,1:48.4,アタマ,15-15,34.9,261.1,13,476(+14),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),14,4,7,オンザロックス,牡8,57,松山弘平,1:48.7,1.3/4,13-14,35.4,344.0,15,490(+4),,芝,1800m,晴,良
202109040410,2021年10月17日,4回阪神4日目,3歳以上3勝クラス  (混)(特指)(定量),15,8,14,ショウリュウハル,牝4,55,戸崎圭太,1:49.1,2.1/2,9-7,36.4,64.3,11,490(+6),,芝,1800m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),1,6,12,アカイトリノムスメ,牝3,55,戸崎圭太,2:01.2,,6-5-5-4,35.9,8.9,4,448(-2),"10,336.0",芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),2,7,14,ファインルージュ,牝3,55,ルメール,2:01.3,1/2,11-11-10-10,35.5,5.6,2,494(-2),"4,096.0",芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),3,5,9,アンドヴァラナウト,牝3,55,福永祐一,2:01.4,1/2,4-5-5-6,36.1,7.3,3,432(-4),"2,548.0",芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),4,3,5,エイシンヒテン,牝3,55,松若風馬,2:01.6,1.1/2,1-1-1-1,36.9,40.7,10,452(0),"1,500.0",芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),5,3,6,スライリー,牝3,55,石川裕紀,2:01.7,クビ,9-10-10-11,35.9,223.0,15,432(+4),"1,000.0",芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),6,1,2,ステラリア,牝3,55,武豊,2:01.7,クビ,11-12-12-12,35.7,38.1,9,490(+8),,芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),7,5,10,アールドヴィーヴル,牝3,55,松山弘平,2:01.8,クビ,3-3-3-3,36.7,23.6,6,434(+4),,芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),7,8,15,アナザーリリック,牝3,55,津村明秀,2:01.8,同着,9-8-7-7,36.3,35.8,8,490(+8),,芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),9,8,16,ミスフィガロ,牝3,55,藤岡康太,2:02.0,1.1/4,13-13-12-12,36.0,72.3,12,420(+4),,芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),10,2,4,ソダシ,牝3,55,吉田隼人,2:02.1,1/2,2-2-2-2,37.3,1.9,1,474(+2),,芝,2000m,晴,良
202109040411,2021年10月17日,4回阪神4日目,3歳オープン  (国際) 牝(指)(馬齢),11,1,1,スルーセブンシーズ,牝3,55,大野拓弥,2:02.3,1,4-4-3-4,37.1,30.2,7,430(0),,芝,2000m,晴,良
